DATAFLOW,LAST UPDATE,freq,emp_cont,yes_no,lev_satis,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,CZ,2021,1380.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,DE,2021,8409.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,DK,2021,421.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,EA20,2021,28237.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,EE,2021,97.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,EL,2021,618.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,ES,2021,3238.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,EU27_2020,2021,38986.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,FI,2021,621,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,FR,2021,5510.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,HR,2021,285.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,HU,2021,706.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,IE,2021,305,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,IT,2021,3202.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,LT,2021,312.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,LU,2021,76.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,LV,2021,79.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,MT,2021,26,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,NL,2021,1778.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,NO,2021,543.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,PL,2021,4450.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,PT,2021,1266.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,RO,2021,2044.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,SE,2021,1002,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,SI,2021,144.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,M,THS_PER,SK,2021,549.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,AT,2021,1476.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,BE,2021,1692.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,BG,2021,1404.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,CH,2021,1094.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,CY,2021,122.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,CZ,2021,2514.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,DE,2021,16229.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,DK,2021,853.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,EA20,2021,55214.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,EE,2021,191.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,EL,2021,1124.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,ES,2021,6253.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,EU27_2020,2021,75204.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,FI,2021,1272.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,FR,2021,11282.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,HR,2021,546.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,HU,2021,1344.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,IE,2021,615.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,IT,2021,5871,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,LT,2021,609.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,LU,2021,141.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,LV,2021,171.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,MT,2021,45.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,NL,2021,3615.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,NO,2021,1085,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,PL,2021,8370.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,PT,2021,2575.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,RO,2021,3575.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,SE,2021,1927.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,SI,2021,283.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-64,T,THS_PER,SK,2021,1093,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,AT,2021,671.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,BE,2021,849.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,BG,2021,674.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,CH,2021,556.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,CY,2021,58.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,CZ,2021,1155.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,DE,2021,7970.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,DK,2021,436,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,EA20,2021,27323.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,EE,2021,98.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,EL,2021,510.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,ES,2021,3037.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,EU27_2020,2021,36694.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,FI,2021,658.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,FR,2021,5811.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,HR,2021,263.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,HU,2021,644.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,IE,2021,313.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,IT,2021,2703.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,LT,2021,308.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,LU,2021,65.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,LV,2021,95.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,MT,2021,20.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,NL,2021,1864.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,NO,2021,552.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,PL,2021,3988,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,PT,2021,1338.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,RO,2021,1534,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,SE,2021,938.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,SI,2021,138.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,F,THS_PER,SK,2021,547.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,AT,2021,810.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,BE,2021,847.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,BG,2021,767.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,CH,2021,545,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,CY,2021,64.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,CZ,2021,1404.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,DE,2021,8567.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,DK,2021,432.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,EA20,2021,28605.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,EE,2021,101.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,EL,2021,626.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,ES,2021,3254,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,EU27_2020,2021,39528.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,FI,2021,629.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,FR,2021,5557.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,HR,2021,288.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,HU,2021,714.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,IE,2021,309.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,IT,2021,3233.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,LT,2021,320.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,LU,2021,76.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,LV,2021,83.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,MT,2021,26.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,NL,2021,1816.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,NO,2021,560.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,PL,2021,4526.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,PT,2021,1293.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,RO,2021,2056.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,SE,2021,1022.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,SI,2021,146,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,M,THS_PER,SK,2021,551.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,AT,2021,1482.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,BE,2021,1696.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,BG,2021,1442.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,CH,2021,1101.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,CY,2021,123.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,CZ,2021,2559.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,DE,2021,16537.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,DK,2021,868.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,EA20,2021,55928.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,EE,2021,199.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,EL,2021,1136.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,ES,2021,6291.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,EU27_2020,2021,76223.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,FI,2021,1287.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,FR,2021,11369.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,HR,2021,552.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,HU,2021,1359.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,IE,2021,623,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,IT,2021,5936.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,LT,2021,628.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,LU,2021,142.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,LV,2021,178.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,MT,2021,46.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,NL,2021,3680.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,NO,2021,1112.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,PL,2021,8514.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,PT,2021,2631.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,RO,2021,3590.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,SE,2021,1960.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,SI,2021,284.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y15-74,T,THS_PER,SK,2021,1098.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,AT,2021,653.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,BE,2021,840.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,BG,2021,657.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,CH,2021,532.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,CY,2021,57.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,CZ,2021,1128,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,DE,2021,7676.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,DK,2021,407.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,EA20,2021,26499.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,EE,2021,92.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,EL,2021,505.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,ES,2021,2995.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,EU27_2020,2021,35658.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,FI,2021,628.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,FR,2021,5697.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,HR,2021,258.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,HU,2021,636.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,IE,2021,298.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,IT,2021,2660.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,LT,2021,295.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,LU,2021,65.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,LV,2021,91.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,MT,2021,18.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,NL,2021,1679.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,NO,2021,509.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,PL,2021,3907.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,PT,2021,1304.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,RO,2021,1526.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,SE,2021,894.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,SI,2021,137.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,TOTAL,TOTAL,MED,Y20-64,F,THS_PER,SK,2021,542.3,,
